chr10,5853711,5853783,TRV-TAC3-1,-
chr10,5861616,5889893,ANKRD16,-
chr10,5862198,5862671,RPL12P28,-
chr10,5889572,5937593,FBH1,+
chr10,5937051,5945914,LOC105376384,-
chr10,5948900,5978741,IL15RA,-
chr10,5960755,5974064,LOC107984200,+
chr10,6010689,6062367,IL2RA,-
chr10,6015458,6021494,LOC124902368,+
chr10,6017054,6017194,LOC124902573,-
chr10,6035410,6036422,LOC107984201,+
chr10,6071511,6071921,RPL32P23,-
chr10,6089034,6117447,RBM17,+
chr10,6121584,6141631,LOC101928080,-
chr10,6140668,6143481,LOC124902369,+
chr10,6144921,6326637,PFKFB3,+
chr10,6149623,6149873,RN7SKP78,+
chr10,6152196,6152277,MIR3155A,+
chr10,6152207,6152262,MIR3155B,-
chr10,6197605,6202757,PFKFB3-AS1,-
chr10,6292906,6294740,SDCBPP1,-
chr10,6326544,6335982,LINC02649,+
chr10,6329059,6329477,DPPA5P3,-
chr10,6350316,6353808,LINC02656,+
chr10,6394097,6580646,PRKCQ,-
chr10,6398329,6410430,LOC124902370,-
chr10,6492469,6493376,LOC107984202,+
chr10,6580425,6585361,PRKCQ-AS1,+
chr10,6618716,6639781,LINC02648,+
chr10,6737382,6738939,LINP1,+
chr10,6774303,6779180,LINC00706,-
chr10,6779598,6842906,LINC00707,+
chr10,6824270,7118469,LOC105376387,-
chr10,7096292,7097676,LINC02665,+
chr10,7158624,7411490,SFMBT2,-
chr10,7186680,7186784,SNORD129,-
chr10,7294977,7295273,COX6CP17,-
chr10,7348141,7365217,LOC124902372,-
chr10,7440494,7443432,LOC124902373,-
chr10,7444292,7472849,LINC02642,-
chr10,7486703,7486809,RNU6-535P,-
chr10,7533381,7537609,LOC105376390,+
chr10,7541399,7548221,LOC105376391,+
chr10,7559270,7666966,ITIH5,-
chr10,7703316,7749520,ITIH2,+
chr10,7750962,7787993,KIN,-
chr10,7788177,7807801,ATP5F1C,+
chr10,7799431,7818363,LOC105376392,-
chr10,7818505,8016631,TAF3,+
chr10,8035595,8042884,LOC105376394,+
chr10,8045333,8075198,GATA3,+
chr10,8050450,8053484,GATA3-AS1,-
chr10,8094229,8097544,LOC105376395,+
chr10,8161075,8162394,PRPF38AP1,+
chr10,8172541,8181699,LOC107984206,-
chr10,8180775,8217768,LOC107984205,+
chr10,8259331,8268305,LINC00708,-
chr10,8382473,8401541,LOC105376396,+
chr10,8435740,8453789,LOC105376397,-
chr10,8513499,8515207,KRT8P37,-
chr10,8536736,8542601,KRT8P16,-
chr10,8572747,8594391,LOC105376398,-
chr10,8589307,8593734,LOC105376399,+
chr10,8619806,8620809,CHCHD3P1,+
chr10,8656716,8656831,RNA5SP299,-
chr10,8657131,8669800,LOC105376400,-
chr10,8897989,8914596,LINC02676,+
chr10,9197366,9295593,LOC101928272,-
chr10,9275613,9287057,LINC00709,+
chr10,9443281,9878094,LINC02663,-
chr10,9721712,9724505,HSP90AB7P,-
chr10,9758783,9759230,LOC124902542,-
chr10,9926726,9940724,LOC105376403,-
chr10,10058722,10063502,LINC02670,+
chr10,10174180,10174799,ELOCP3,+
chr10,10257211,10257376,CUX2P1,-
chr10,10330743,10341258,LOC107984207,-
chr10,10419538,10462349,CELF2-DT,-
chr10,10462550,11336675,CELF2,+
chr10,10776252,10776667,ORMDL1P1,-
chr10,10784439,10794914,SFTA1P,-
chr10,10934940,10952163,LINC00710,-
chr10,11009024,11011256,LOC124902376,-
chr10,11071541,11105488,CELF2-AS2,-
chr10,11186316,11210969,LOC124902375,+
chr10,11316833,11344674,CELF2-AS1,-
chr10,11350462,11355466,LOC105376409,-
chr10,11460510,11611650,USP6NL,-
chr10,11463783,11467204,LOC105376411,+
chr10,11497583,11515851,LOC105376410,+
chr10,11611301,11612227,USP6NL-AS1,+
chr10,11635535,11705689,LOC105376413,-
chr10,11673606,11680514,LOC105376412,+
chr10,11742382,11764070,ECHDC3,+
chr10,11779594,11783252,LOC105379850,-
chr10,11784118,11785332,LOC105376415,+
chr10,11823356,11872277,PROSER2,+
chr10,11849608,11894710,PROSER2-AS1,-
chr10,11920022,12043170,UPF2,-
chr10,11923181,11923288,RNU6-1095P,+
chr10,12043799,12046077,LOC105376416,-
chr10,12068954,12123221,DHTKD1,+
chr10,12116280,12116379,RNU6-88P,-
chr10,12129641,12169958,SEC61A2,+
chr10,12130760,12130816,MIR548AK,-
chr10,12145663,12145766,LOC124902579,+
chr10,12165330,12195891,NUDT5,-
chr10,12196188,12250589,CDC123,+
chr10,12328132,12328389,RN7SL198P,-
chr10,12349547,12835545,CAMK1D,+
chr10,12456483,12456631,RNU6ATAC39P,+
chr10,12473408,12477111,LOC107984209,+
chr10,12578753,12578823,MIR4480,+
chr10,12653138,12653197,MIR4481,-
chr10,12725254,12725353,MIR548Q,-
chr10,12896625,13099989,CCDC3,-
chr10,12907799,12928913,LOC105376418,+
chr10,12924679,12924785,RNA5SP300,-
chr10,13057890,13058725,RPL5P25,-
chr10,13100082,13138308,OPTN,+
chr10,13104440,13104960,SNRPGP5,-
chr10,13156683,13158243,BTBD7P1,-
chr10,13159421,13159817,RPL36AP36,-
chr10,13161558,13211110,MCM10,+
chr10,13217269,13217375,RNU6-6P,+
chr10,13221766,13234374,UCMA,-
chr10,13277799,13300064,PHYH,-
chr10,13300189,13302968,LOC124902377,+
chr10,13308089,13308503,RBISP1,-
chr10,13317428,13348293,SEPHS1,-
chr10,13383011,13409549,LOC105376419,+
chr10,13414031,13423758,LOC105376420,+
chr10,13438481,13529634,BEND7,-
chr10,13528604,13530264,BEND7-DT,+
chr10,13548236,13557170,LOC105376422,+
chr10,13586965,13655929,PRPF18,+
chr10,13591420,13592342,RPL6P24,-
chr10,13643706,14330924,FRMD4A,-
chr10,13707566,13708410,LOC124902379,+
chr10,13710488,13730327,LOC105376426,+
chr10,13727796,13727916,RNA5SP301,+
chr10,13870797,13871175,NUTF2P5,+
chr10,13989038,14005796,LOC105376425,+
chr10,14074284,14087881,LOC101928453,+
chr10,14182890,14186462,LOC124902378,+
chr10,14383200,14383277,MIR4293,-
chr10,14436576,14436661,MIR1265,+
chr10,14487270,14488475,LOC124902380,+
chr10,14518557,14774897,FAM107B,-
chr10,14532876,14537847,LOC124902381,+
chr10,14652747,14660581,LOC105376429,+
chr10,14663395,14663494,RNA5SP302,-
chr10,14723099,14724131,RPSAP7,-
chr10,14819245,14838037,CDNF,-
chr10,14838306,14846999,MSANTD7,+
chr10,14838306,14871741,HSPA14,+
chr10,14867052,14878659,SUV39H2-DT,-
chr10,14878866,14904315,SUV39H2,+
chr10,14897359,14954432,DCLRE1C,-
chr10,14954228,14988050,MEIG1,+
chr10,14986876,14987471,OR7E110P,-
chr10,14999199,14999852,OR7E26P,-
chr10,15007788,15008726,OR7E115P,-
chr10,15015072,15035425,DCLRE1CP1,-
chr10,15015072,15088776,ACBD7-DCLRE1CP1,-
chr10,15032195,15073853,OLAH,+
chr10,15075475,15088776,ACBD7,-
chr10,15093058,15093613,GAPDHP45,-
chr10,15095385,15097319,RPP38-DT,-
chr10,15097355,15104257,RPP38,+
chr10,15105700,15168693,NMT2,-
chr10,15111528,15119569,LOC105376431,+
chr10,15135418,15141129,LOC107984210,+
chr10,15154722,15155347,PPIAP30,-
chr10,15170864,15172454,LOC124902566,-
chr10,15172844,15207400,LOC105376434,-
chr10,15208257,15211337,LOC107984211,-
chr10,15208587,15241239,LOC105376433,+
chr10,15211643,15374554,FAM171A1,-
chr10,15513954,15719922,ITGA8,-
chr10,15737757,15858800,LOC124902383,+
chr10,15778174,15860507,MINDY3,-
chr10,15886358,15886465,LOC124902582,+
chr10,16071416,16071809,FTLP19,-
chr10,16207822,16207926,RNU6-1075P,-
chr10,16278057,16295858,LINC02654,+
chr10,16398655,16398759,LOC124902585,-
chr10,16437010,16519020,PTER,+
chr10,16476003,16476164,RNU2-18P,+
chr10,16513734,16521879,C1QL3,-
chr10,16590611,16817424,RSU1,-
chr10,16677757,16687769,LOC124902385,-
chr10,16715997,16738204,LOC124902384,-
chr10,16817699,16821257,LOC105376435,+
chr10,16823966,17129811,CUBN,-
chr10,17137336,17201672,TRDMT1,-
chr10,17214239,17229985,VIM-AS1,-
chr10,17228241,17237593,VIM,+
chr10,17315421,17454595,ST8SIA6,-
chr10,17386936,17408286,ST8SIA6-AS1,+
chr10,17437290,17446779,LOC105376436,+
chr10,17471639,17472987,LOC105376437,-
chr10,17577277,17578327,PRPF38AP2,+
chr10,17589032,17617374,HACD1,-
chr10,17641284,17643918,STAM-DT,-
chr10,17644151,17716824,STAM,+
chr10,17752201,17800868,TMEM236,+
chr10,17809348,17911164,MRC1,+
chr10,17845107,17845193,MIR511,+
chr10,17902802,17902978,LOC124902600,+
chr10,17951918,18043285,SLC39A12,+
chr10,18001786,18010562,SLC39A12-AS1,-
chr10,18140424,18543557,CACNB2,+
chr10,18256249,18261504,LOC107984213,-
chr10,18512616,18539276,LOC124902386,-
chr10,18531849,18534796,LOC124902387,-
chr10,18545561,18659327,NSUN6,-
chr10,18659431,18681639,ARL5B,+
chr10,18710294,18836543,LOC105376440,+
chr10,18735675,18738839,AIFM1P1,+
chr10,18929138,18930701,LOC107984180,+
chr10,19046927,19734478,MALRD1,+
chr10,19051455,19052172,UBE2V2P1,+
chr10,19155180,19160243,LOC105376441,+
chr10,19439493,19459292,LOC102724082,-
chr10,19488998,19489697,HMGN1P20,+
chr10,19598247,19598463,LOC124902595,+
chr10,19633683,19633812,RNA5SP303,-
chr10,19710335,19728550,LOC101928834,-
chr10,19747172,19747435,MTND1P37,-
chr10,19747679,19747753,NMTRQ-CTG1-1,-
chr10,19747822,19748789,MTND2P16,+
chr10,19792998,19793101,RNU6-1212P,-
chr10,19812372,19816228,LOC124902388,-
chr10,19816432,20289856,PLXDC2,+
chr10,20350052,20351100,AMD1P1,+
chr10,20551970,20552046,MIR4675,+
chr10,20597010,20611448,LOC105376442,+
chr10,20779973,21293050,NEBL,-
chr10,20804281,20804580,MTND1P21,+
chr10,20845589,20884942,LOC102725112,+
chr10,21002998,21018764,LOC124902389,-
chr10,21028983,21030793,EIF4BP2,+
chr10,21110586,21113847,NPM1P30,+
chr10,21173990,21174923,NEBL-AS1,+
chr10,21247750,21248096,LUZP4P1,+
chr10,21321961,21322066,RNU6-15P,+
chr10,21340233,21372950,LINC02643,-
chr10,21394013,21394591,MRM3P1,+
chr10,21394016,21394528,LOC100420467,-
chr10,21413356,21414758,LOC124902390,-
chr10,21414787,21418654,LOC105376445,+
chr10,21485638,21485722,LOC124902598,+
chr10,21492658,21497260,MIR1915HG,-
chr10,21496562,21496641,MIR1915,-
chr10,21513475,21525682,SKIDA1,-
chr10,21533756,21743630,MLLT10,+
chr10,21564471,21564577,RNU6-306P,-
chr10,21580133,21580670,LOC100422524,+
chr10,21623902,21626356,HNRNPRP1,-
chr10,21661635,21661741,RNU6-1141P,-
chr10,21726523,21753628,LOC107984214,-
chr10,21756548,22003730,DNAJC1,-
chr10,21785292,21785587,RN7SKP219,+
chr10,21933143,21933381,RN7SKP37,+
chr10,22164576,22165424,ADIPOR1P1,+
chr10,22208475,22218015,EBLN1,-
chr10,22225697,22226071,PSME2P6,+
chr10,22229509,22229582,TRN-GTT2-3,-
chr10,22239847,22246083,LOC124902391,-
chr10,22247420,22258544,LOC105376447,-
chr10,22252072,22258548,LOC100130992,+
chr10,22266990,22267205,RPL31P45,+
chr10,22316388,22320306,COMMD3,+
chr10,22316388,22331484,COMMD3-BMI1,+
chr10,22321099,22331706,BMI1,+
chr10,22345496,22417610,SPAG6,+
chr10,22435425,22437929,LINC03027,-
chr10,22437075,22462623,LOC105376449,+
chr10,22471451,22472577,LOC105376450,+
chr10,22475454,22478298,LOC124902392,-
chr10,22534854,22714578,PIP4K2A,-
chr10,22554497,22555295,LOC124902393,-
chr10,22563650,22563722,TRP-GGG1-1,+
chr10,22787393,22787499,RNU6-413P,+
chr10,22854100,22868224,LOC105376451,+
chr10,22928053,23038523,ARMC3,+
chr10,22995424,23095279,LOC107984215,-
chr10,22997255,22997358,RNA5SP304,+
chr10,23095579,23122013,MSRB2,+
chr10,23136883,23139778,YWHAZP3,+
chr10,23166985,23167101,LOC124900299,+
chr10,23192312,23194245,PTF1A,+
chr10,23201916,23344797,C10orf67,-
chr10,23343957,23345161,C10orf67-AS1,+
chr10,23399530,23399599,LOC124902591,-
chr10,23439075,23442377,OTUD1,+
chr10,23543920,23586240,LOC105376454,+
chr10,23694727,24547843,KIAA1217,+
chr10,24157822,24159343,NUP35P1,+
chr10,24275685,24275781,MIR603,+
chr10,24431391,24439466,LOC124902395,-
chr10,24454195,24466386,LOC105376455,-
chr10,24525472,24526816,LOC124902394,-
chr10,24583614,24723887,ARHGAP21,-
chr10,24640166,24640284,RNA5SP305,+
chr10,24660541,24661054,COQ10BP1,-
chr10,24752989,24778174,LOC105376456,-
chr10,24848614,24952606,PRTFDC1,-
chr10,24908522,24908812,RN7SKP241,-
chr10,24952364,25026664,THNSL1,+
chr10,24981985,25062327,ENKUR,-
chr10,25113058,25161233,LINC01516,+
chr10,25158072,25176276,GPR158-AS1,-
chr10,25175001,25602229,GPR158,+
chr10,25393557,25393844,RN7SKP220,-
chr10,25647077,25648104,GPN3P1,-
chr10,25651712,25732935,LINC00836,+
chr10,25691539,25692328,HIRAP1,+
chr10,25813811,25813917,RNA5SP306,-
chr10,25819363,25819426,RNU6-632P,-
chr10,25882704,25897363,LOC124902396,-
chr10,25895603,25901925,LOC124902397,+
chr10,25905933,25912032,LOC105376460,+
chr10,25924378,25933710,LOC101929073,-
chr10,25934229,26212532,MYO3A,+
chr10,26216372,26304558,GAD2,+
chr10,26438341,26567803,APBB1IP,+
chr10,26509589,26509704,RNA5SP307,+
chr10,26577686,26579307,LINC03028,-
chr10,26589865,26594324,FAM238A,+
chr10,26635888,26637669,LOC102724202,-
chr10,26637819,26642958,LOC105376461,+
chr10,26643108,26653454,FAM238B,+
chr10,26662924,26675775,SELENOOLP,-
chr10,26697701,26746798,PDSS1,+
chr10,26714632,26716055,HSPA8P3,+
chr10,26746596,26860958,ABI1,-
chr10,26789017,26789157,LOC124900293,+
chr10,26790540,26790646,RNU6-946P,-
chr10,26868165,26868264,LOC124902581,+
chr10,26885888,26887891,LOC124902398,-
chr10,26931206,26942001,FAM238C,-
chr10,26947582,27100494,ANKRD26,-
chr10,27088321,27088427,RNU6-490P,-
chr10,27110111,27154384,YME1L1,-
chr10,27154479,27187953,MASTL,+
chr10,27182838,27242111,ACBD5,-
chr10,27193358,27193500,RNU2-24P,-
chr10,27232259,27232316,RNU7-12P,-
chr10,27245853,27252306,LRRC37A6P,-
chr10,27258762,27335055,ODAD2P1,+
chr10,27297450,27307503,LOC102724245,-
chr10,27315120,27315226,RNU6-666P,+
chr10,27335501,27335607,RNU6-452P,-
chr10,27343436,27344917,LINC02673,+
chr10,27349515,27350310,FAM210CP,-
chr10,27376951,27378374,TRIAP1P1,-
chr10,27397121,27414347,PTCHD3,-
chr10,27504304,27542239,RAB18,+
chr10,27504445,27505092,LOC124902399,+
chr10,27566187,27584001,LINC02680,+
chr10,27672874,27745819,MKX,-
chr10,27744615,27767799,MKX-AS1,+
chr10,27783846,27784053,RN7SKP132,-
chr10,27812168,27999675,ODAD2,-
chr10,27905002,27905201,RPL36AP55,+
chr10,27983196,27995151,LOC112268060,+
chr10,28004666,28004935,MRPS21P5,+
chr10,28050993,28335203,MPP7,-
chr10,28073237,28073378,SNORD130,-
chr10,28289258,28289350,MIR8086,-
chr10,28303169,28306271,MPP7-DT,+
chr10,28339277,28341065,ZNF101P1,-
chr10,28408039,28408251,LOC124902596,-
chr10,28433008,28495813,LINC02652,-
chr10,28436126,28437151,RPSAP10,+
chr10,28441162,28442373,LOC107984216,+
chr10,28442575,28442896,RN7SKP39,-
chr10,28519917,28532354,WAC-AS1,-
chr10,28532779,28623112,WAC,+
chr10,28652630,28652755,RNU4ATAC6P,+
chr10,28658979,28659529,TPRKBP1,+
chr10,28667919,28668025,RNU6-1067P,+
chr10,28677521,28682932,BAMBI,+
chr10,28708029,28710966,LOC105376470,+
chr10,28713118,28726273,LOC107984170,+
chr10,28743650,28808219,LINC01517,+
chr10,28760699,28760803,RNU6-270P,-
chr10,28789311,28796050,LINC00837,-
chr10,28846408,28881898,C10orf126,+
chr10,28874393,28874507,RNA5SP308,-
chr10,28898950,28899524,RPL21P93,-
chr10,29058055,29079588,LOC107984174,+
chr10,29093630,29104693,LOC107984171,+
chr10,29229433,29235901,LOC105376472,+
chr10,29289070,29318328,LYZL1,+
chr10,29312562,29317664,LOC124902400,-
chr10,29367612,29374370,LOC107984217,+
chr10,29372987,29374919,LOC105376473,-
chr10,29405891,29409453,LOC105376474,-
chr10,29409534,29487856,SVIL-AS1,+
chr10,29421476,29422238,PTCHD3P1,-
chr10,29457338,29736936,SVIL,-
chr10,29512849,29517279,LOC124902401,+
chr10,29545004,29545097,MIR604,-
chr10,29575306,29575381,LOC124902571,+
chr10,29602264,29602346,MIR938,-
chr10,29697935,29698646,CKS1BP2,+
chr10,29711915,29712008,RNU6-908P,+
chr10,29781728,29784521,LOC105376475,-
chr10,29821117,29829111,LOC105376476,+
chr10,29838740,29839746,LOC102724333,+
chr10,29842742,29843300,LOC107984172,-
chr10,29861017,29862498,LOC107984173,+
chr10,29861900,29863026,LOC124902402,-
chr10,29947146,29951694,LOC124902403,+
chr10,29992488,30001072,LOC107984218,-
chr10,30012803,30115494,JCAD,-
chr10,30058838,30121081,LOC101929256,+
chr10,30196825,30206302,LOC105376477,+
chr10,30211852,30232690,LOC101929279,+
chr10,30299569,30299673,RNU6-598P,-
chr10,30301823,30302072,EEF1A1P39,-
chr10,30309801,30349278,MTPAP,-
chr10,30357154,30358984,DNM1P17,+
chr10,30364327,30371907,GOLGA2P6,-
chr10,30366064,30366299,RN7SL241P,-
chr10,30368597,30368665,MIR7162,-
chr10,30380161,30381121,NIFKP1,+
chr10,30403194,30403821,CCND3P1,-
chr10,30434021,30461833,MAP3K8,+
chr10,30517656,30518926,HNRNPA1P32,-
chr10,30529663,30554608,LOC105376478,+
chr10,30555601,30555904,RN7SL63P,-
chr10,30587686,30591159,LOC105376479,+
chr10,30606221,30629753,LYZL2,-
chr10,30615247,30616870,LOC124902404,+
chr10,30692274,30717013,SVIL2P,+
chr10,30723219,30723740,LINC02644,+
chr10,30820205,30821313,LOC124902405,-
chr10,30844632,31032411,ZNF438,-
chr10,30919008,30921130,DDX10P1,-
chr10,31032508,31155929,LOC105376481,+
chr10,31129983,31134204,LOC105376482,-
chr10,31133900,31143842,LOC105376483,+
chr10,31187883,31261552,LINC02664,+
chr10,31259599,31259704,RNA5SP309,+
chr10,31307717,31320447,ZEB1-AS1,-
chr10,31318417,31529804,ZEB1,+
chr10,31360913,31361214,SPTLC1P1,+
chr10,31362799,31364049,LOC100505502,-
chr10,31602862,31606218,LOC124906892,+
chr10,31603034,31620973,LOC105376484,-
chr10,31617611,31618201,GLUD1P5,+
chr10,31693082,31707447,MACORIS,-
chr10,31805398,31928876,ARHGAP12,-
chr10,31913149,31913754,HMGB1P7,+
chr10,31922852,32020399,LOC107984219,+
chr10,31980782,31996595,LOC105376485,-
chr10,31984255,31984555,RPL34P19,+
chr10,31992087,31992381,RN7SL825P,-
chr10,32009015,32056425,KIF5B,-
chr10,32102453,32103341,RPS4XP11,-
chr10,32173685,32173743,RNU7-22P,+
chr10,32188125,32188855,PPIAP31,-
chr10,32231780,32232283,RPS24P13,-
chr10,32267751,32378769,EPC1,-
chr10,32347364,32374488,EPC1-AS1,+
chr10,32394558,32394665,RNU6-1244P,-
chr10,32434354,32446056,LOC101929431,-
chr10,32443324,32882864,CCDC7,+
chr10,32510628,32511796,C1DP1,-
chr10,32750310,32762017,LOC124902406,-
chr10,32900318,32958230,ITGB1,-
chr10,32901334,32901472,SNORA86,-
chr10,32944282,32945201,AK3P5,+
chr10,32982551,33082102,ITGB1-DT,+
chr10,33023368,33023647,MTND4LP11,-
chr10,33034655,33034924,RN7SL847P,-
chr10,33057555,33058432,RPL7AP53,-
chr10,33074026,33116807,IATPR,-
chr10,33177493,33334667,NRP1,-
chr10,33208906,33213821,LOC124902407,+
chr10,33288304,33288601,RN7SL398P,-
chr10,33530768,33537188,LOC105376489,+
chr10,33579012,33601030,LINC02628,-
chr10,33705988,33709393,LOC124902408,+
chr10,33759713,33772680,LINC00838,-
chr10,33864313,33864723,RPL23P11,+
chr10,33904131,33917804,LINC02629,+
chr10,34109561,34815296,PARD3,-
chr10,34302488,34302555,TRL-CAA7-1,-
chr10,34488579,34488878,ELOBP4,-
chr10,34663877,34664101,RPL37P18,-
chr10,34675613,34676128,RPS12P16,-
chr10,34815768,34816422,PARD3-DT,+
chr10,34875161,34876225,SS18L2P1,+
chr10,34926775,34926882,RNU6-847P,+
chr10,34942969,34943075,RNU6-193P,+
chr10,34965000,34966454,PRDX2P2,+
chr10,34973018,34975578,LINC02635,+
chr10,34993612,35006598,LOC124902409,-
chr10,35008551,35127006,CUL2,-
chr10,35079598,35079680,MIR3611,-
chr10,35126846,35212958,CREM,+
chr10,35135444,35135500,RNU7-77P,+
chr10,35158306,35158637,ATP6V1G1P4,+
chr10,35219889,35244679,LINC02634,-
chr10,35231331,35231394,RNU6-794P,-
chr10,35247025,35572667,CCNY,+
chr10,35250959,35251052,RNU6-1167P,-
chr10,35296545,35306715,LOC107984220,-
chr10,35314233,35336424,CCNY-AS1,-
chr10,35443411,35446988,LOC124902410,-
chr10,35581447,35586346,LOC107984221,+
chr10,35605341,35608935,GJD4,+
chr10,35638247,35642296,FZD8,-
chr10,35641172,35641252,MIR4683,-
chr10,35641728,35642846,LOC124902528,-
chr10,35643315,35647828,LOC105376494,+
chr10,35657153,35666121,LOC124902411,+
chr10,35697275,35698109,RPL7P37,+
chr10,35714124,35727386,LOC107984188,+
chr10,35778302,35800920,PCAT5,+
chr10,35897206,35898878,LINC02630,-
chr10,36044404,36072441,LOC107984222,+
chr10,36432863,36434478,MTND5P17,-
chr10,36434691,36435174,MTND4P18,-
chr10,36438661,36438788,LOC124900298,+
chr10,36521736,36524236,NAMPTP1,-
chr10,36917276,36943132,LOC105376496,-
chr10,36944059,36944672,MKNK2P1,-
chr10,36994944,36995887,ARL6IP1P2,+
chr10,37125598,37265894,ANKRD30A,+
chr10,37135237,37135343,RNU6-811P,+
chr10,37248118,37264637,ATP8A2P1,+
chr10,37297398,37297689,RN7SL314P,+
chr10,37305410,37306964,LOC124902412,-
chr10,37309186,37347029,LINC00993,+
chr10,37337414,37339771,TMEM161BP1,+
chr10,37348616,37349468,VN1R53P,+
chr10,37367355,37380301,LOC107984175,+
chr10,37395040,37430564,LOC107984223,+
chr10,37437573,37438734,LOC105376497,+
chr10,37455330,37463586,LOC124902529,-
chr10,37523010,37530758,TACC1P1,+
chr10,37600796,37601368,MTND1P18,-
chr10,37601438,37602974,MTRNR2L7,-
chr10,37604341,37604412,LOC124902599,-
chr10,37619175,37632922,LOC102724533,+
chr10,37677073,37680308,LOC105376498,-
chr10,37758538,37858103,ZNF248,-
chr10,37793938,37795175,ZNF33BP1,-
chr10,37818406,37820987,TLK2P2,-
chr10,37857749,37860666,ZNF248-AS1,+
chr10,37872960,37873933,LOC124902413,-
chr10,37883620,37884098,ZNF37CP,+
chr10,37894595,37896935,ZNF33CP,+
chr10,37949573,37976647,ZNF25,-
chr10,37976755,38004555,ZNF25-DT,+
chr10,38010489,38067834,ZNF33A,+
chr10,38043873,38043975,RNU6-795P,-
chr10,38079901,38080863,EIF3LP3,-
chr10,38091566,38092127,FXYD6P2,-
chr10,38094337,38150293,ZNF37A,+
chr10,38154625,38169066,LOC105376500,-
chr10,38175671,38214345,CCNYL4,+
chr10,38310047,38333168,PLD5P1,+
chr10,38356380,38378505,HSD17B7P2,+
chr10,38383023,38402927,SEPTIN7P9,-
chr10,38403165,38435338,LOC101929540,+
chr10,38423625,38423728,RNU6-1118P,+
chr10,38428146,38452153,LINC00999,+
chr10,38454007,38455839,CICP9,-
chr10,38457679,38460266,SEPTIN14P10,+
chr10,38601416,38605602,ABCD1P2,+
chr10,38636572,38638282,PABPC1P12,+
chr10,38640782,38689076,SLC9B1P3,-
chr10,38696596,38698241,ACTR3BP5,+
chr10,38713195,38719382,CHEK2P5,+
chr10,42149319,42149731,KSR1P1,-
chr10,42230355,42231287,LOC107984164,-
chr10,42234220,42242291,LOC105378267,-
chr10,42242512,42276842,LOC101929373,+
chr10,42279529,42281242,PABPC1P8,-
chr10,42331866,42368045,LOC441666,-
chr10,42408174,42472240,CCNYL2,-
chr10,42475491,42495337,LINC00839,+
chr10,42513510,42552870,ZNF37BP,-
chr10,42555366,42555925,FXYD6P1,+
chr10,42566676,42567653,EIF3LP2,+
chr10,42574169,42638570,ZNF33B,-
chr10,42605158,42605263,RNU6-1170P,+
chr10,42638305,42645542,LOC105378268,+
chr10,42660844,42661730,VN1R54P,+
chr10,42673013,42691759,LINC01518,-
chr10,42694371,42714576,CUBNP1,-
chr10,42696035,42706453,LINC02632,+
chr10,42734707,42738820,RSU1P1,+
chr10,42747154,42748731,DUXAP3,-
chr10,42751184,42755203,LOC283028,-
chr10,42755142,42769621,LOC105378269,+
chr10,42782795,42834937,BMS1,+
chr10,42810227,42810330,LOC124902575,-
chr10,42832447,42832550,RNU6-885P,-
chr10,42871521,42874060,LINC02623,+
chr10,42979017,42981507,LINC01264,-
chr10,42997563,42997681,MIR5100,+
chr10,43077069,43130351,RET,+
chr10,43136824,43138393,CSGALNACT2-DT,-
chr10,43138445,43185308,CSGALNACT2,+
chr10,43194535,43267065,RASGEF1A,-
chr10,43230090,43232472,LOC107984225,+
chr10,43318398,43350306,LOC105378271,+
chr10,43322994,43327938,LINC02633,+
chr10,43334514,43336408,LOC124902414,-
chr10,43341786,43341910,RNU6ATAC11P,+
chr10,43343222,43351218,LOC107984226,-
chr10,43371636,43376335,FXYD4,+
chr10,43385618,43409186,HNRNPF,-
chr10,43417250,43417440,SNORD3J,-
chr10,43420619,43423402,LINC02916,+
chr10,43436848,43523894,ZNF487,+
chr10,43458065,43458129,RNU7-193P,+
chr10,43523241,43525104,LOC100130881,+
chr10,43556344,43574616,ZNF239,-
chr10,43598240,43598963,LOC107984165,-
chr10,43604646,43606297,CAP1P2,-
chr10,43606438,43617904,ZNF485,+
chr10,43628817,43674699,ZNF32-AS3,+
chr10,43630782,43631484,LOC124902416,-
chr10,43630947,43631414,RPL21P88,+
chr10,43643862,43648881,ZNF32,-
chr10,43643872,43645047,ZNF32-AS1,+
chr10,43645942,43648019,ZNF32-AS2,+
chr10,43690180,43695196,LOC124902417,+
chr10,43728168,43729122,SPRING1P1,+
chr10,43732265,43732700,UQCRHP3,+
chr10,43741275,43742421,ELOCP30,-
chr10,43777562,43778902,LINC02658,-
chr10,43778946,43818744,LOC105378275,+
chr10,43787412,43790417,HNRNPA3P1,-
chr10,43845306,43850622,LINC00619,+
chr10,43859411,43895433,LINC00840,+
chr10,43901365,43912369,LINC02659,-
chr10,43909296,43981265,LINC00841,+
chr10,44105585,44130453,LOC124902543,+
chr10,44292750,44294649,LINC02881,+
chr10,44293914,44351289,LOC124902544,-
chr10,44370165,44385097,CXCL12,-
chr10,44389766,44401848,LOC107984179,+
chr10,44414415,44415179,RPL9P21,-
chr10,44577202,44590972,LOC124902533,+
chr10,44591211,44602157,LOC124902534,-
chr10,44806443,44808223,EIF2AP4,+
chr10,44811024,44959689,TMEM72-AS1,-
chr10,44911337,44937010,TMEM72,+
chr10,44959802,44995891,RASSF4,+
chr10,44967099,44971675,LOC105378281,-
chr10,44976128,44978809,DEPP1,-
chr10,44993932,45000803,ZNF22-AS1,-
chr10,44994036,45002383,LOC124902530,+
